,category_alias,category_title,poi_name,poi_distance,poi_address,poi_rating,free_bikes,station_lat,station_long
8342,tradamerican,American,Glass House,173.9636972893547,450 Kendall St,3.5,23.0,-71.0831107199192,42.36224178650923
8343,venues,Venues & Event Spaces,Glass House,173.9636972893547,450 Kendall St,3.5,23.0,-71.0831107199192,42.36224178650923
8344,chinese,Chinese,Sumiao Hunan Kitchen,434.970276045565,270 Third St,4.0,23.0,-71.0831107199192,42.36224178650923
8345,asianfusion,Asian Fusion,Sumiao Hunan Kitchen,434.970276045565,270 Third St,4.0,23.0,-71.0831107199192,42.36224178650923
8346,noodles,Noodles,Sumiao Hunan Kitchen,434.970276045565,270 Third St,4.0,23.0,-71.0831107199192,42.36224178650923
8347,southern,Southern,The Smoke Shop BBQ - Kendall Square,805.3484026841212,1 Kendall Sq,4.0,23.0,-71.0831107199192,42.36224178650923
8348,bbq,Barbeque,The Smoke Shop BBQ - Kendall Square,805.3484026841212,1 Kendall Sq,4.0,23.0,-71.0831107199192,42.36224178650923
8349,whiskeybars,Whiskey Bars,The Smoke Shop BBQ - Kendall Square,805.3484026841212,1 Kendall Sq,4.0,23.0,-71.0831107199192,42.36224178650923
8350,seafood,Seafood,Row 34 - Cambridge,294.26951440210314,314 Main St,4.5,23.0,-71.0831107199192,42.36224178650923
8351,beerbar,Beer Bar,Row 34 - Cambridge,294.26951440210314,314 Main St,4.5,23.0,-71.0831107199192,42.36224178650923
8352,french,French,Batifol,284.95741827447006,291 Third St,4.0,23.0,-71.0831107199192,42.36224178650923
8353,breakfast_brunch,Breakfast & Brunch,Batifol,284.95741827447006,291 Third St,4.0,23.0,-71.0831107199192,42.36224178650923
8354,wine_bars,Wine Bars,Batifol,284.95741827447006,291 Third St,4.0,23.0,-71.0831107199192,42.36224178650923
8355,burgers,Burgers,PlantPub,285.82704723074926,675 W Kendall St,4.0,23.0,-71.0831107199192,42.36224178650923
8356,desserts,Desserts,PlantPub,285.82704723074926,675 W Kendall St,4.0,23.0,-71.0831107199192,42.36224178650923
8357,pizza,Pizza,PlantPub,285.82704723074926,675 W Kendall St,4.0,23.0,-71.0831107199192,42.36224178650923
8358,cafes,Cafes,Tatte Bakery & Cafe,300.45259980313455,318 Third St,4.0,23.0,-71.0831107199192,42.36224178650923
8359,breakfast_brunch,Breakfast & Brunch,Tatte Bakery & Cafe,300.45259980313455,318 Third St,4.0,23.0,-71.0831107199192,42.36224178650923
8360,sandwiches,Sandwiches,Tatte Bakery & Cafe,300.45259980313455,318 Third St,4.0,23.0,-71.0831107199192,42.36224178650923
8361,newamerican,New American,EVOO Restaurant,129.034169905768,350 3rd St,3.5,23.0,-71.0831107199192,42.36224178650923
8362,seafood,Seafood,Legal Sea Foods - Kendall Square,361.1109449659936,355 Main St,3.0,23.0,-71.0831107199192,42.36224178650923
8363,bars,Bars,Legal Sea Foods - Kendall Square,361.1109449659936,355 Main St,3.0,23.0,-71.0831107199192,42.36224178650923
8364,sandwiches,Sandwiches,Legal Sea Foods - Kendall Square,361.1109449659936,355 Main St,3.0,23.0,-71.0831107199192,42.36224178650923
8365,pizza,Pizza,Sulmona,884.7609695482668,608 Main St,4.0,23.0,-71.0831107199192,42.36224178650923
8366,italian,Italian,Sulmona,884.7609695482668,608 Main St,4.0,23.0,-71.0831107199192,42.36224178650923
8367,bars,Bars,Sulmona,884.7609695482668,608 Main St,4.0,23.0,-71.0831107199192,42.36224178650923
8368,newamerican,New American,75 Chestnut,1158.530765218964,75 Chestnut St,4.0,23.0,-71.0831107199192,42.36224178650923
8369,diners,Diners,75 Chestnut,1158.530765218964,75 Chestnut St,4.0,23.0,-71.0831107199192,42.36224178650923
8370,steak,Steakhouses,75 Chestnut,1158.530765218964,75 Chestnut St,4.0,23.0,-71.0831107199192,42.36224178650923
8371,pizza,Pizza,Za,143.29393237644177,350 3rd St,3.5,23.0,-71.0831107199192,42.36224178650923
8372,newamerican,New American,Za,143.29393237644177,350 3rd St,3.5,23.0,-71.0831107199192,42.36224178650923
8373,sandwiches,Sandwiches,Clover Food Lab,383.43728300507615,5 Cambridge Ctr,4.0,23.0,-71.0831107199192,42.36224178650923
8374,cafes,Cafes,Clover Food Lab,383.43728300507615,5 Cambridge Ctr,4.0,23.0,-71.0831107199192,42.36224178650923
8375,newamerican,New American,Clover Food Lab,383.43728300507615,5 Cambridge Ctr,4.0,23.0,-71.0831107199192,42.36224178650923
8376,pizza,Pizza,Area Four,771.8218667498934,500 Technology Sq,4.0,23.0,-71.0831107199192,42.36224178650923
8377,tradamerican,American,Area Four,771.8218667498934,500 Technology Sq,4.0,23.0,-71.0831107199192,42.36224178650923
8378,bars,Bars,Area Four,771.8218667498934,500 Technology Sq,4.0,23.0,-71.0831107199192,42.36224178650923
8379,greek,Greek,Desfina Restaurant,613.6191029820943,202 3rd St,4.0,23.0,-71.0831107199192,42.36224178650923
8380,mediterranean,Mediterranean,Desfina Restaurant,613.6191029820943,202 3rd St,4.0,23.0,-71.0831107199192,42.36224178650923
8381,tradamerican,American,Desfina Restaurant,613.6191029820943,202 3rd St,4.0,23.0,-71.0831107199192,42.36224178650923
8382,venues,Venues & Event Spaces,Lily P's,480.3697062404066,50 Binney St,4.0,23.0,-71.0831107199192,42.36224178650923
8383,chickenshop,Chicken Shop,Lily P's,480.3697062404066,50 Binney St,4.0,23.0,-71.0831107199192,42.36224178650923
8384,cocktailbars,Cocktail Bars,Lily P's,480.3697062404066,50 Binney St,4.0,23.0,-71.0831107199192,42.36224178650923
8385,beerbar,Beer Bar,Locke Bar & Restaurant,60.18085828392366,6 Broad Canal Way,3.5,23.0,-71.0831107199192,42.36224178650923
8386,afghani,Afghan,The Helmand Restaurant,620.7138078661003,143 1st St,4.0,23.0,-71.0831107199192,42.36224178650923
8387,halal,Halal,The Helmand Restaurant,620.7138078661003,143 1st St,4.0,23.0,-71.0831107199192,42.36224178650923
8388,bars,Bars,The Helmand Restaurant,620.7138078661003,143 1st St,4.0,23.0,-71.0831107199192,42.36224178650923
8389,sushi,Sushi Bars,Fuji at Kendall,344.3898891118664,300 3rd St,3.5,23.0,-71.0831107199192,42.36224178650923
8390,japanese,Japanese,Fuji at Kendall,344.3898891118664,300 3rd St,3.5,23.0,-71.0831107199192,42.36224178650923
8391,asianfusion,Asian Fusion,Fuji at Kendall,344.3898891118664,300 3rd St,3.5,23.0,-71.0831107199192,42.36224178650923
8392,tradamerican,American,Alden & Harlow,163.42433233761813,40 Brattle St,4.0,15.0,-71.12188071012497,42.3722168027866
8393,breakfast_brunch,Breakfast & Brunch,Alden & Harlow,163.42433233761813,40 Brattle St,4.0,15.0,-71.12188071012497,42.3722168027866
8394,newamerican,New American,Grafton Street,88.89089510551014,59 Jfk St,4.0,15.0,-71.12188071012497,42.3722168027866
8395,pubs,Pubs,Grafton Street,88.89089510551014,59 Jfk St,4.0,15.0,-71.12188071012497,42.3722168027866
8396,cocktailbars,Cocktail Bars,Grafton Street,88.89089510551014,59 Jfk St,4.0,15.0,-71.12188071012497,42.3722168027866
8397,newamerican,New American,Russell House Tavern,219.9646648540632,14 Jfk St,4.0,15.0,-71.12188071012497,42.3722168027866
8398,pizza,Pizza,Russell House Tavern,219.9646648540632,14 Jfk St,4.0,15.0,-71.12188071012497,42.3722168027866
8399,cocktailbars,Cocktail Bars,Russell House Tavern,219.9646648540632,14 Jfk St,4.0,15.0,-71.12188071012497,42.3722168027866
8400,italian,Italian,Toscano,231.19749415249652,52 Brattle St,4.0,15.0,-71.12188071012497,42.3722168027866
8401,seafood,Seafood,The Hourly Oyster House,232.5050222943772,15 Dunster St,4.0,15.0,-71.12188071012497,42.3722168027866
8402,bars,Bars,The Hourly Oyster House,232.5050222943772,15 Dunster St,4.0,15.0,-71.12188071012497,42.3722168027866
8403,pizza,Pizza,Source Restaurant,299.00029485699275,27 Church St,4.0,15.0,-71.12188071012497,42.3722168027866
8404,gastropubs,Gastropubs,Source Restaurant,299.00029485699275,27 Church St,4.0,15.0,-71.12188071012497,42.3722168027866
8405,chinese,Chinese,Wusong Road,79.53219459734072,112 Mt Auburn St,4.0,15.0,-71.12188071012497,42.3722168027866
8406,tikibars,Tiki Bars,Wusong Road,79.53219459734072,112 Mt Auburn St,4.0,15.0,-71.12188071012497,42.3722168027866
8407,seafood,Seafood,The Boiling Crab,55.9347151775043,96 Winthrop St,4.5,15.0,-71.12188071012497,42.3722168027866
8408,cajun,Cajun/Creole,The Boiling Crab,55.9347151775043,96 Winthrop St,4.5,15.0,-71.12188071012497,42.3722168027866
8409,newamerican,New American,Red House,49.09795858100762,98 Winthrop St,3.5,15.0,-71.12188071012497,42.3722168027866
8410,seafood,Seafood,Red House,49.09795858100762,98 Winthrop St,3.5,15.0,-71.12188071012497,42.3722168027866
8411,cocktailbars,Cocktail Bars,Red House,49.09795858100762,98 Winthrop St,3.5,15.0,-71.12188071012497,42.3722168027866
8412,venezuelan,Venezuelan,Orinoco,113.80887380478512,56 John F Kennedy St,4.0,15.0,-71.12188071012497,42.3722168027866
8413,desserts,Desserts,Orinoco,113.80887380478512,56 John F Kennedy St,4.0,15.0,-71.12188071012497,42.3722168027866
8414,salad,Salad,Orinoco,113.80887380478512,56 John F Kennedy St,4.0,15.0,-71.12188071012497,42.3722168027866
8415,newamerican,New American,Harvest,164.01834709351164,44 Brattle St,3.5,15.0,-71.12188071012497,42.3722168027866
8416,seafood,Seafood,Harvest,164.01834709351164,44 Brattle St,3.5,15.0,-71.12188071012497,42.3722168027866
8417,bars,Bars,Harvest,164.01834709351164,44 Brattle St,3.5,15.0,-71.12188071012497,42.3722168027866
8418,greek,Greek,Saloniki Greek,244.8014303923349,24 Dunster St,4.0,15.0,-71.12188071012497,42.3722168027866
8419,cocktailbars,Cocktail Bars,Saloniki Greek,244.8014303923349,24 Dunster St,4.0,15.0,-71.12188071012497,42.3722168027866
8420,mediterranean,Mediterranean,Saloniki Greek,244.8014303923349,24 Dunster St,4.0,15.0,-71.12188071012497,42.3722168027866
8421,musicvenues,Music Venues,Club Passim,236.85512183334865,47 Palmer St,4.5,15.0,-71.12188071012497,42.3722168027866
8422,tradamerican,American,Club Passim,236.85512183334865,47 Palmer St,4.5,15.0,-71.12188071012497,42.3722168027866
8423,nonprofit,Community Service/Non-Profit,Club Passim,236.85512183334865,47 Palmer St,4.5,15.0,-71.12188071012497,42.3722168027866
8424,ramen,Ramen,Menya Jiro - Harvard,82.41623606345316,57 John F Kennedy St,4.0,15.0,-71.12188071012497,42.3722168027866
8425,soup,Soup,Menya Jiro - Harvard,82.41623606345316,57 John F Kennedy St,4.0,15.0,-71.12188071012497,42.3722168027866
8426,asianfusion,Asian Fusion,Menya Jiro - Harvard,82.41623606345316,57 John F Kennedy St,4.0,15.0,-71.12188071012497,42.3722168027866
8427,indpak,Indian,The Maharaja,83.83114303897693,57 Jfk St,4.0,15.0,-71.12188071012497,42.3722168027866
8428,musicvenues,Music Venues,The Sinclair,225.03427255952556,52 Church St,3.0,15.0,-71.12188071012497,42.3722168027866
8429,newamerican,New American,The Sinclair,225.03427255952556,52 Church St,3.0,15.0,-71.12188071012497,42.3722168027866
8430,tradamerican,American,The Sinclair,225.03427255952556,52 Church St,3.0,15.0,-71.12188071012497,42.3722168027866
8431,mexican,Mexican,Felipe's Taqueria,180.369553809338,21 Brattle St,3.5,15.0,-71.12188071012497,42.3722168027866
8432,newamerican,New American,Henrietta's Table,116.93707793854716,1 Bennett St,3.5,15.0,-71.12188071012497,42.3722168027866
8433,breakfast_brunch,Breakfast & Brunch,Henrietta's Table,116.93707793854716,1 Bennett St,3.5,15.0,-71.12188071012497,42.3722168027866
8434,bakeries,Bakeries,Henrietta's Table,116.93707793854716,1 Bennett St,3.5,15.0,-71.12188071012497,42.3722168027866
8435,coffee,Coffee & Tea,Flour Bakery + Cafe,105.65481034381352,114 Mount Auburn St,4.0,15.0,-71.12188071012497,42.3722168027866
8436,bakeries,Bakeries,Flour Bakery + Cafe,105.65481034381352,114 Mount Auburn St,4.0,15.0,-71.12188071012497,42.3722168027866
8437,sandwiches,Sandwiches,Flour Bakery + Cafe,105.65481034381352,114 Mount Auburn St,4.0,15.0,-71.12188071012497,42.3722168027866
8438,vietnamese,Vietnamese,Le's Restaurant,172.91933459586224,36 Jfk St,3.5,15.0,-71.12188071012497,42.3722168027866
8439,gastropubs,Gastropubs,The Haven,309.9067195437645,284 Amory St,4.5,3.0,-71.104374,42.316966
8440,scottish,Scottish,The Haven,309.9067195437645,284 Amory St,4.5,3.0,-71.104374,42.316966
8441,fishnchips,Fish & Chips,The Haven,309.9067195437645,284 Amory St,4.5,3.0,-71.104374,42.316966
8442,mexican,Mexican,Chilacates Mexican Street Food,114.73934460010972,224 Amory St,4.5,3.0,-71.104374,42.316966
8443,coffee,Coffee & Tea,Ula Café,257.93910380213,284 Amory St,4.0,3.0,-71.104374,42.316966
8444,bakeries,Bakeries,Ula Café,257.93910380213,284 Amory St,4.0,3.0,-71.104374,42.316966
8445,sandwiches,Sandwiches,Ula Café,257.93910380213,284 Amory St,4.0,3.0,-71.104374,42.316966
8446,tapas,Tapas Bars,Tres Gatos,641.5168553723781,470 Centre St,4.0,3.0,-71.104374,42.316966
8447,wine_bars,Wine Bars,Tres Gatos,641.5168553723781,470 Centre St,4.0,3.0,-71.104374,42.316966
8448,vinyl_records,Vinyl Records,Tres Gatos,641.5168553723781,470 Centre St,4.0,3.0,-71.104374,42.316966
8449,newamerican,New American,Ten Tables,842.5220905356457,597 Centre St,4.0,3.0,-71.104374,42.316966
8450,ethiopian,Ethiopian,Blue Nile Restaurant,724.2034450788135,389 Centre St,4.0,3.0,-71.104374,42.316966
8451,ramen,Ramen,Soup Shack - Jamaica Plain,1206.1377818476797,779 Centre St,4.5,3.0,-71.104374,42.316966
8452,vietnamese,Vietnamese,Soup Shack - Jamaica Plain,1206.1377818476797,779 Centre St,4.5,3.0,-71.104374,42.316966
8453,thai,Thai,Soup Shack - Jamaica Plain,1206.1377818476797,779 Centre St,4.5,3.0,-71.104374,42.316966
8454,breakfast_brunch,Breakfast & Brunch,Evergreen Eatery,740.5323643845136,154 Green St,4.5,3.0,-71.104374,42.316966
8455,tradamerican,American,Evergreen Eatery,740.5323643845136,154 Green St,4.5,3.0,-71.104374,42.316966
8456,newamerican,New American,Vee Vee,1163.382074565372,763 Centre St,4.0,3.0,-71.104374,42.316966
8457,bars,Bars,Galway House,1024.8211009083402,710 Centre St,4.0,3.0,-71.104374,42.316966
8458,seafood,Seafood,Galway House,1024.8211009083402,710 Centre St,4.0,3.0,-71.104374,42.316966
8459,tradamerican,American,Galway House,1024.8211009083402,710 Centre St,4.0,3.0,-71.104374,42.316966
8460,sandwiches,Sandwiches,City Feed & Supply,159.49895663937392,66 Boylston St,3.5,3.0,-71.104374,42.316966
8461,delis,Delis,City Feed & Supply,159.49895663937392,66 Boylston St,3.5,3.0,-71.104374,42.316966
8462,grocery,Grocery,City Feed & Supply,159.49895663937392,66 Boylston St,3.5,3.0,-71.104374,42.316966
8463,sandwiches,Sandwiches,Pikalo JP,656.4379055025462,360 Centre St,4.5,3.0,-71.104374,42.316966
8464,dominican,Dominican,Pikalo JP,656.4379055025462,360 Centre St,4.5,3.0,-71.104374,42.316966
8465,japanese,Japanese,JP Seafood Cafe,1070.060224938746,730 Centre St,4.0,3.0,-71.104374,42.316966
8466,korean,Korean,JP Seafood Cafe,1070.060224938746,730 Centre St,4.0,3.0,-71.104374,42.316966
8467,seafood,Seafood,JP Seafood Cafe,1070.060224938746,730 Centre St,4.0,3.0,-71.104374,42.316966
8468,dominican,Dominican,Alex's Chimis,647.4141226204586,358 Centre St,4.0,3.0,-71.104374,42.316966
8469,mexican,Mexican,Chilacates Mexican Street Food,915.3817978555128,658 Centre St,4.0,3.0,-71.104374,42.316966
8470,distilleries,Distilleries,Bully Boy Distillers,2920.750277529193,44 Cedric St,4.5,3.0,-71.104374,42.316966
8471,tours,Tours,Bully Boy Distillers,2920.750277529193,44 Cedric St,4.5,3.0,-71.104374,42.316966
8472,cocktailbars,Cocktail Bars,Bully Boy Distillers,2920.750277529193,44 Cedric St,4.5,3.0,-71.104374,42.316966
8473,italian,Italian,Tonino,957.9037575381512,669 Centre St,4.5,3.0,-71.104374,42.316966
8474,cocktailbars,Cocktail Bars,Tonino,957.9037575381512,669 Centre St,4.5,3.0,-71.104374,42.316966
8475,pizza,Pizza,Ideal Cafe & Pizza,659.7861337570672,484 A Centre St,4.5,3.0,-71.104374,42.316966
8476,salad,Salad,Ideal Cafe & Pizza,659.7861337570672,484 A Centre St,4.5,3.0,-71.104374,42.316966
8477,thai,Thai,Sweet Rice JP,1013.3408076647678,697 Centre St,4.0,3.0,-71.104374,42.316966
8478,sushi,Sushi Bars,Sweet Rice JP,1013.3408076647678,697 Centre St,4.0,3.0,-71.104374,42.316966
8479,beer_and_wine,"Beer, Wine & Spirits",The Joint,848.4530765832073,605 Centre St,4.0,3.0,-71.104374,42.316966
8480,newamerican,New American,The Joint,848.4530765832073,605 Centre St,4.0,3.0,-71.104374,42.316966
8481,breakfast_brunch,Breakfast & Brunch,The Joint,848.4530765832073,605 Centre St,4.0,3.0,-71.104374,42.316966
8482,italian,Italian,SRV Boston,152.20801735521871,569 Columbus Ave,4.5,8.0,-71.08336953450817,42.34135615767354
8483,wine_bars,Wine Bars,SRV Boston,152.20801735521871,569 Columbus Ave,4.5,8.0,-71.08336953450817,42.34135615767354
8484,seafood,Seafood,Lobstah On A Roll,213.88251828301776,537 Columbus Ave,4.5,8.0,-71.08336953450817,42.34135615767354
8485,soup,Soup,Lobstah On A Roll,213.88251828301776,537 Columbus Ave,4.5,8.0,-71.08336953450817,42.34135615767354
8486,sandwiches,Sandwiches,Lobstah On A Roll,213.88251828301776,537 Columbus Ave,4.5,8.0,-71.08336953450817,42.34135615767354
8487,italian,Italian,MIDA,349.83348979985664,782 Tremont St,4.0,8.0,-71.08336953450817,42.34135615767354
8488,wine_bars,Wine Bars,MIDA,349.83348979985664,782 Tremont St,4.0,8.0,-71.08336953450817,42.34135615767354
8489,noodles,Noodles,MIDA,349.83348979985664,782 Tremont St,4.0,8.0,-71.08336953450817,42.34135615767354
8490,bars,Bars,ilona,312.4916032798112,783 Tremont St,4.0,8.0,-71.08336953450817,42.34135615767354
8491,mediterranean,Mediterranean,ilona,312.4916032798112,783 Tremont St,4.0,8.0,-71.08336953450817,42.34135615767354
8492,modern_european,Modern European,ilona,312.4916032798112,783 Tremont St,4.0,8.0,-71.08336953450817,42.34135615767354
8493,bars,Bars,Five Horses Tavern,237.7156352044869,535 Columbus Ave,4.0,8.0,-71.08336953450817,42.34135615767354
8494,tradamerican,American,Five Horses Tavern,237.7156352044869,535 Columbus Ave,4.0,8.0,-71.08336953450817,42.34135615767354
8495,breakfast_brunch,Breakfast & Brunch,Five Horses Tavern,237.7156352044869,535 Columbus Ave,4.0,8.0,-71.08336953450817,42.34135615767354
8496,mediterranean,Mediterranean,Krasi,821.0202815767514,48 Gloucester St,4.5,8.0,-71.08336953450817,42.34135615767354
8497,greek,Greek,Krasi,821.0202815767514,48 Gloucester St,4.5,8.0,-71.08336953450817,42.34135615767354
8498,wine_bars,Wine Bars,Krasi,821.0202815767514,48 Gloucester St,4.5,8.0,-71.08336953450817,42.34135615767354
8499,ethiopian,Ethiopian,Lucy Ethiopian Cafe,141.77899113335368,334 Massachusetts Ave,4.0,8.0,-71.08336953450817,42.34135615767354
8500,coffee,Coffee & Tea,Lucy Ethiopian Cafe,141.77899113335368,334 Massachusetts Ave,4.0,8.0,-71.08336953450817,42.34135615767354
8501,japanese,Japanese,Shun's Kitchen,304.6877711784824,520 Columbus Ave,4.0,8.0,-71.08336953450817,42.34135615767354
8502,chinese,Chinese,Shun's Kitchen,304.6877711784824,520 Columbus Ave,4.0,8.0,-71.08336953450817,42.34135615767354
8503,asianfusion,Asian Fusion,Shun's Kitchen,304.6877711784824,520 Columbus Ave,4.0,8.0,-71.08336953450817,42.34135615767354
8504,newamerican,New American,The Salty Pig,857.259353614124,130 Dartmouth St,4.0,8.0,-71.08336953450817,42.34135615767354
8505,italian,Italian,The Salty Pig,857.259353614124,130 Dartmouth St,4.0,8.0,-71.08336953450817,42.34135615767354
8506,pizza,Pizza,The Salty Pig,857.259353614124,130 Dartmouth St,4.0,8.0,-71.08336953450817,42.34135615767354
8507,newamerican,New American,Earls Kitchen + Bar,663.7917743629398,800 Boylston Ave,4.0,8.0,-71.08336953450817,42.34135615767354
8508,cocktailbars,Cocktail Bars,Earls Kitchen + Bar,663.7917743629398,800 Boylston Ave,4.0,8.0,-71.08336953450817,42.34135615767354
8509,tapas,Tapas Bars,Toro,781.2828989360274,1704 Washington St,4.0,8.0,-71.08336953450817,42.34135615767354
8510,spanish,Spanish,Toro,781.2828989360274,1704 Washington St,4.0,8.0,-71.08336953450817,42.34135615767354
8511,cocktailbars,Cocktail Bars,Toro,781.2828989360274,1704 Washington St,4.0,8.0,-71.08336953450817,42.34135615767354
8512,seafood,Seafood,Atlantic Fish,893.819296719997,761 Boylston St,4.0,8.0,-71.08336953450817,42.34135615767354
8513,raw_food,Live/Raw Food,Atlantic Fish,893.819296719997,761 Boylston St,4.0,8.0,-71.08336953450817,42.34135615767354
8514,cocktailbars,Cocktail Bars,Atlantic Fish,893.819296719997,761 Boylston St,4.0,8.0,-71.08336953450817,42.34135615767354
8515,burgers,Burgers,Boston Burger,749.0262410655588,1100 Boylston St,4.0,8.0,-71.08336953450817,42.34135615767354
